datetime,vwc,ph,sal,lux
2023-06-29 11:35:41.661451,14.365415324082996,8.988183001711468,1.216090885125137,886.0173133712152
2023-06-29 11:35:46.670428,13.936392688336614,8.82473603052689,1.1640224123480147,871.8727679086941
2023-06-29 11:35:51.698498,12.343979624678393,10.09652861937777,1.0867323633009662,740.6595546340567
2023-06-29 11:35:56.726886,11.919447452760712,10.488023356304723,1.0189528723364039,868.2422324937363
2023-06-29 11:36:01.759554,16.09351575814634,8.003910655315309,1.164754887307389,852.3777317199036
2023-06-29 11:36:06.804704,15.131489154754874,8.999452697949074,1.179861527957867,830.107563465695
2023-06-29 11:36:11.851114,14.842250047409943,8.93570422076846,1.1900436363263345,905.7382865450066
2023-06-29 11:36:16.884431,11.21805081457588,8.210983527434179,0.9264235542872339,1095.015753615716
2023-06-29 11:36:21.992948,13.739260105817287,9.656218117681007,1.1354959158324178,904.7104081598186
2023-06-29 11:36:27.022968,13.191321700576772,9.384548369350512,1.1535834224869062,882.4117386591926
2023-06-29 11:36:32.054933,14.187487096512186,8.275012329730089,1.1292466432902963,767.3360448399088
2023-06-29 11:36:37.089689,14.565924616339931,8.90096586079964,1.2402505474281138,890.2786632460296
2023-06-29 11:36:42.123873,13.950689752854986,9.062069268996902,1.2625682745053448,840.5891277593215
2023-06-29 11:36:47.162875,14.309383632995313,10.120885660448566,1.4004063760607508,687.6391925535338
2023-06-29 11:36:52.214554,13.575324110421876,8.766273508746652,1.1619772872333418,864.8410862327133
2023-06-29 11:36:57.247996,12.996642735752559,8.500750921438685,1.0836289486673827,961.3562646058118
2023-06-29 11:37:02.285374,14.286772062717974,9.093814257257135,1.2217628200647999,866.7412936885653
2023-06-29 11:37:07.320772,15.931317593866478,9.609352026570127,1.0963579289238647,779.4299959322807
2023-06-29 11:37:12.356219,14.749156964224895,9.212662887451158,1.1842874858692949,869.3336284394087
2023-06-29 11:37:17.389206,14.502911793574679,8.63813221269498,1.2291844381920434,871.1703888367082
2023-06-29 11:37:22.424593,14.467786680093152,8.984006611531388,1.213908336663881,884.6353103584953
2023-06-29 11:37:27.456853,14.30260597262229,8.84927090787408,1.2114958732193464,899.2824410392819
2023-06-29 11:37:32.490687,15.46329379867262,10.040152029243687,1.2629458006617509,795.3017299071748
2023-06-29 11:37:37.526732,12.359272260472459,10.259513919955797,1.1487503192782866,982.9990191269571
2023-06-29 11:37:42.559400,14.328450658052654,9.1289186323033,1.218761816241315,884.2408130666554
2023-06-29 11:37:47.594109,14.229262412330797,8.65704729645669,1.187747490020171,854.6105749277706
2023-06-29 11:37:52.628477,16.781930664994693,10.619827013035943,1.2507775261059604,1048.5672478221031
2023-06-29 11:37:57.677384,13.686673269748608,8.983785511590336,1.145563891408919,920.2360943825089
2023-06-29 11:38:02.710929,14.835482425891982,7.701252896004363,1.3779537273748084,1017.6986290850539
2023-06-29 11:38:07.750110,13.397389380475197,8.338770015539293,1.144243323547072,950.9123161609957
2023-06-29 11:38:12.800208,14.058698839524041,8.651639318446922,1.1474069773196771,771.3795249162968
2023-06-29 11:38:17.880590,12.955630614669126,9.512498590764624,1.0749566626135005,993.7305653262393
2023-06-29 11:38:22.914141,14.398125656570006,8.577616246964629,1.2600397405086814,882.729148559133
2023-06-29 11:38:27.956179,14.323143591174832,8.746952739414835,1.1915815248103852,873.1619664027181
2023-06-29 11:38:32.989934,12.998186171565902,9.847674547923393,1.0872583204300585,854.6784611540402
2023-06-29 11:38:38.025642,17.801844004321282,9.023886132913645,1.2936447937729458,799.0617310833884
2023-06-29 11:38:43.068516,13.007444596223575,10.004223849714393,1.0645763165395676,1000.8903981419347
2023-06-29 11:38:48.108872,14.538671175335212,9.395847311798128,1.130292702298693,842.9793462574195
2023-06-29 11:38:53.144042,14.435197425906932,8.965397054878222,1.15194027331496,891.5685905252798
2023-06-29 11:38:58.187445,12.356839248122377,7.289266769827029,1.18659407567121,947.780177623511
2023-06-29 11:39:03.237586,14.635674213557653,9.896237271967706,1.1247308146654018,844.4519869506368
2023-06-29 11:39:08.275042,12.58406253347356,10.858681840295896,1.2456580263474706,649.0742118562973
2023-06-29 11:39:13.313598,15.43978625918187,8.40603353957196,1.23790829202037,944.0831927066963
2023-06-29 11:39:18.351615,14.52233114345353,8.59083150432048,1.1539918610937856,909.0244484279456
2023-06-29 11:39:23.424163,14.499256600148536,9.281409102454482,1.2444762411095576,881.6321159483324
2023-06-29 11:39:28.464299,14.213893011866922,9.125385727168837,1.2428638087300012,897.7196949093905
2023-06-29 11:39:33.551948,11.153343898440507,6.795235692933378,1.3064579184511345,846.8941434864639
2023-06-29 11:39:38.596231,15.910721513477199,7.74685957434207,1.1202993798448517,884.2119231874334
2023-06-29 11:39:43.654224,14.40967987228128,9.00284706346676,1.21380421201899,887.00754672127
2023-06-29 11:39:48.703093,13.065955274460482,10.013580041558694,1.3571434386739052,981.7399538240902
2023-06-29 11:39:53.769890,14.945001483703777,8.787103303862768,1.1632774434845174,922.1166703415787
2023-06-29 11:39:58.805086,14.806549926649256,9.502009578686897,1.2641405948151991,872.0420374465355
