datetime,vwc,ph,sal,lux
2023-06-29 11:35:41.661451,24.305167143033614,7.789666806344118,3.886733778224537,705.0679937127339
2023-06-29 11:35:46.670428,24.33442688939396,7.794597848524244,3.8832338787177116,706.55246869617
2023-06-29 11:35:51.698498,22.108890825889098,8.175543287930708,4.236602481672886,708.1588410529171
2023-06-29 11:35:56.726886,24.110808046821248,7.606291761496194,3.681208178026705,713.1566339564001
2023-06-29 11:36:01.759554,21.248836295382652,7.879518170632495,3.78347905339545,657.6556953042065
2023-06-29 11:36:06.804704,20.438974177330728,8.086277075195117,4.519999397268422,796.907537028593
2023-06-29 11:36:11.851114,22.30383902889921,6.106488242721002,3.23991250096258,708.444245564594
2023-06-29 11:36:16.884431,27.86184038757237,7.5499787114182135,3.600648155905633,679.3757198855334
2023-06-29 11:36:21.992948,26.556596950726917,7.208553424908496,3.98608760026109,715.1949448286105
2023-06-29 11:36:27.022968,23.78187161219356,7.931455877599115,3.984237001987737,728.862235225504
2023-06-29 11:36:32.054933,23.029970423169114,7.5425287431572094,3.8085172985821374,748.7071140583054
2023-06-29 11:36:37.089689,26.74537123837809,8.08998481626487,4.057326739932925,657.5249708027816
2023-06-29 11:36:42.123873,22.68811676136418,6.80906528092123,3.966982024398146,667.1890737195503
2023-06-29 11:36:47.162875,24.200128241408084,7.794659782307011,3.889132513172144,706.275085023651
2023-06-29 11:36:52.214554,24.296047565290987,7.296872501491709,3.795976978033948,682.8725978582447
2023-06-29 11:36:57.247996,24.8568953369832,7.787254638303092,3.911291925478068,689.5457752153612
2023-06-29 11:37:02.285374,24.194128010270056,7.524597749360074,3.6668144116917496,739.6481084967897
2023-06-29 11:37:07.320772,21.571944394235803,6.953446605057818,3.9517505249144564,711.6130991112581
2023-06-29 11:37:12.356219,23.25322973951017,7.969115539315359,3.7996590669183354,690.2675440540886
2023-06-29 11:37:17.389206,18.432700286970807,9.549369957720998,3.0807639857742624,732.6705102260363
2023-06-29 11:37:22.424593,22.87110633403284,9.012379009052498,3.5393559720226992,765.9358682346412
2023-06-29 11:37:27.456853,22.564157983488027,7.736804067928483,3.8019529490631405,769.8541869215426
2023-06-29 11:37:32.490687,23.913475071205553,7.835710499110244,3.8742356270367604,693.0960914950036
2023-06-29 11:37:37.526732,23.956650974280638,7.60167129431126,4.00888256897452,689.2473039788798
2023-06-29 11:37:42.559400,24.621558357029933,7.312132165170735,4.058510677727112,647.508055168051
2023-06-29 11:37:47.594109,24.613357639374687,7.897490094477931,4.010795986526693,719.9087463938906
2023-06-29 11:37:52.628477,23.986926059625894,7.28933711801052,3.6509197672533737,670.6603644558492
2023-06-29 11:37:57.677384,23.684204688066835,7.63479415822088,3.7520197679801965,684.0785974847023
2023-06-29 11:38:02.710929,24.57852711040429,8.104175831348659,3.997844693637895,694.2865678166148
2023-06-29 11:38:07.750110,24.45239554616478,7.680416574635151,3.8466662401733673,707.4124693321128
2023-06-29 11:38:12.800208,22.326046706071402,6.633544440795272,3.760653776653051,617.1830789963085
2023-06-29 11:38:17.880590,22.14156518178566,8.791217530961449,3.266642863126099,705.0600339772501
2023-06-29 11:38:22.914141,24.50904931076675,7.722083079205593,3.8955442860094247,703.2593722970092
2023-06-29 11:38:27.956179,24.334126374286832,7.65930763446044,3.7922488643488594,696.9837191891859
2023-06-29 11:38:32.989934,18.546434970508585,7.901542481707877,3.247570374846336,588.4770077291813
2023-06-29 11:38:38.025642,22.855075905795832,7.6728678499243355,4.410206401864496,736.2922286520187
2023-06-29 11:38:43.068516,27.300691532903056,6.740016752651222,3.8220082374501367,741.7485054423021
2023-06-29 11:38:48.108872,23.832631982293552,7.660013428403641,3.653863448815023,717.6032055636817
2023-06-29 11:38:53.144042,27.883946141534402,7.088904580626096,4.470420432684091,706.680343632682
2023-06-29 11:38:58.187445,23.9248284772128,7.660282719309392,3.541961573120793,640.7044730001522
2023-06-29 11:39:03.237586,23.348561352264127,7.06535515054217,3.3220279310909047,663.6155008987245
2023-06-29 11:39:08.275042,24.73002969139592,7.883920778596429,3.8092196978630577,693.703420787033
2023-06-29 11:39:13.313598,24.696168804870005,7.402522611352749,3.4672587526541276,773.350966316077
2023-06-29 11:39:18.351615,26.654429682249017,7.086381481480402,3.584267121513096,807.2863066038201
2023-06-29 11:39:23.424163,24.444395757670097,7.799774180118622,3.915030917112316,699.3458002201282
2023-06-29 11:39:28.464299,23.544828467277032,7.601074163549505,3.7329649523338557,750.0736419642087
2023-06-29 11:39:33.551948,20.98531087051214,5.730940913653017,3.869677072690704,629.2701581455605
2023-06-29 11:39:38.596231,24.363452534082672,7.794398275712803,3.958088460804845,784.4431547176935
2023-06-29 11:39:43.654224,23.361862524406288,7.600111363430502,4.079555740332576,701.3152569649607
2023-06-29 11:39:48.703093,24.30066135204704,8.674659990259455,4.209632745756674,626.8738875681373
2023-06-29 11:39:53.769890,22.27706558453482,6.863805751295295,3.8427602998690404,698.4227942893214
2023-06-29 11:39:58.805086,22.366484338813866,7.660019489261005,3.691248787518771,667.6679829844892
